,id,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,turnover,pf,pts,player.id,player.first_name,player.last_name,player.team_id,game.id,game.date,game.season,game.postseason,game.home_team_score,game.visitor_team_score,game.home_team_id,game.visitor_team_id
32,36922181.0,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38017686,Bennedict,Mathurin,13.0,18447823,2026-03-18,2025,False,124.0,109.0,19.0,13.0
33,36922182.0,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1057279105,Yanic Konan,Niederhauser,13.0,18447823,2026-03-18,2025,False,124.0,109.0,19.0,13.0
34,36922183.0,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1057848025,Norchad,Omier,13.0,18447823,2026-03-18,2025,False,124.0,109.0,19.0,13.0
35,36922184.0,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38017691,TyTy,Washington Jr.,13.0,18447823,2026-03-18,2025,False,124.0,109.0,19.0,13.0
36,36947605.0,33,6.0,15.0,0.4,0.0,3.0,0.0,5.0,6.0,0.8333333,2.0,4.0,6.0,5.0,2.0,2.0,6.0,0.0,17.0,1057262088,Cooper,Flagg,7.0,18447824,2026-03-18,2025,False,120.0,135.0,7.0,1.0
37,36947606.0,28,2.0,10.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,1.0,0.0,1.0,1.0,4.0,3547293,Naji,Marshall,7.0,18447824,2026-03-18,2025,False,120.0,135.0,7.0,1.0
38,36947607.0,30,7.0,14.0,0.5,2.0,6.0,0.3333333,7.0,8.0,0.875,4.0,5.0,9.0,1.0,0.0,2.0,3.0,2.0,23.0,666950,P.J.,Washington,7.0,18447824,2026-03-18,2025,False,120.0,135.0,7.0,1.0
39,36947608.0,30,4.0,6.0,0.6666667,2.0,4.0,0.5,3.0,3.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,5.0,4.0,13.0,38017697,Max,Christie,7.0,18447824,2026-03-18,2025,False,120.0,135.0,7.0,1.0
40,36947609.0,27,3.0,7.0,0.4285714,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,12.0,0.0,0.0,0.0,0.0,8.0,1057847894,Ryan,Nembhard,7.0,18447824,2026-03-18,2025,False,120.0,135.0,7.0,1.0
41,36947610.0,16,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,2.0,24,Marvin,Bagley III,7.0,18447824,2026-03-18,2025,False,120.0,135.0,7.0,1.0
42,36947611.0,22,9.0,10.0,0.9,0.0,0.0,0.0,6.0,7.0,0.8571429,4.0,4.0,8.0,0.0,0.0,1.0,1.0,1.0,24.0,666577,Daniel,Gafford,7.0,18447824,2026-03-18,2025,False,120.0,135.0,7.0,1.0
43,36947612.0,10,1.0,3.0,0.3333333,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,3.0,1028026717,AJ,Johnson,7.0,18447824,2026-03-18,2025,False,120.0,135.0,7.0,1.0
44,36947613.0,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666747,Caleb,Martin,7.0,18447824,2026-03-18,2025,False,120.0,135.0,7.0,1.0
45,36947614.0,19,2.0,6.0,0.3333333,1.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,6.0,0.0,2.0,0.0,2.0,2.0,7.0,315,Khris,Middleton,7.0,18447824,2026-03-18,2025,False,120.0,135.0,7.0,1.0
46,36947615.0,03,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,379,Dwight,Powell,7.0,18447824,2026-03-18,2025,False,120.0,135.0,7.0,1.0
47,36947616.0,22,6.0,12.0,0.5,4.0,10.0,0.4,1.0,2.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,17.0,443,Klay,Thompson,7.0,18447824,2026-03-18,2025,False,120.0,135.0,7.0,1.0
48,36947617.0,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1057845382,Moussa,Cisse,7.0,18447824,2026-03-18,2025,False,120.0,135.0,7.0,1.0
49,36947618.0,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228,Kyrie,Irving,7.0,18447824,2026-03-18,2025,False,120.0,135.0,7.0,1.0
50,36947619.0,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56677840,Dereck,Lively II,7.0,18447824,2026-03-18,2025,False,120.0,135.0,7.0,1.0
51,36947620.0,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1057848244,John,Poulakidas,7.0,18447824,2026-03-18,2025,False,120.0,135.0,7.0,1.0
52,36947621.0,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028038570,Tyler,Smith,7.0,18447824,2026-03-18,2025,False,120.0,135.0,7.0,1.0
53,36947622.0,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24489167,Brandon,Williams,7.0,18447824,2026-03-18,2025,False,120.0,135.0,7.0,1.0
54,36947623.0,32,9.0,13.0,0.6923077,0.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0,6.0,4.0,2.0,0.0,2.0,2.0,19.0,38017677,Dyson,Daniels,1.0,18447824,2026-03-18,2025,False,120.0,135.0,7.0,1.0
55,36947624.0,37,7.0,19.0,0.368421,2.0,7.0,0.2857143,1.0,2.0,0.5,2.0,9.0,11.0,9.0,2.0,0.0,4.0,2.0,17.0,17896040,Jalen,Johnson,1.0,18447824,2026-03-18,2025,False,120.0,135.0,7.0,1.0
56,36947625.0,29,5.0,11.0,0.4545455,2.0,6.0,0.3333333,0.0,0.0,0.0,2.0,7.0,9.0,4.0,0.0,0.0,1.0,3.0,12.0,3547244,Onyeka,Okongwu,1.0,18447824,2026-03-18,2025,False,120.0,135.0,7.0,1.0
57,36947626.0,30,8.0,14.0,0.5714286,4.0,5.0,0.8,2.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,22.0,666400,Nickeil,Alexander-Walker,1.0,18447824,2026-03-18,2025,False,120.0,135.0,7.0,1.0
58,36947627.0,28,9.0,14.0,0.6428571,0.0,3.0,0.0,6.0,7.0,0.8571429,0.0,0.0,0.0,7.0,2.0,1.0,1.0,2.0,24.0,303,CJ,McCollum,1.0,18447824,2026-03-18,2025,False,120.0,135.0,7.0,1.0
59,36947628.0,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56677806,Mouhamed,Gueye,1.0,18447824,2026-03-18,2025,False,120.0,135.0,7.0,1.0
60,36947629.0,02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210,Buddy,Hield,1.0,18447824,2026-03-18,2025,False,120.0,135.0,7.0,1.0
61,36947630.0,02,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38017724,Caleb,Houstan,1.0,18447824,2026-03-18,2025,False,120.0,135.0,7.0,1.0
62,36947631.0,13,4.0,7.0,0.5714286,1.0,3.0,0.3333333,1.0,2.0,0.5,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,10.0,17896045,Corey,Kispert,1.0,18447824,2026-03-18,2025,False,120.0,135.0,7.0,1.0
63,36947632.0,19,7.0,11.0,0.6363636,2.0,3.0,0.6666667,0.0,0.0,0.0,2.0,3.0,5.0,3.0,1.0,0.0,1.0,2.0,16.0,17553979,Jonathan,Kuminga,1.0,18447824,2026-03-18,2025,False,120.0,135.0,7.0,1.0
64,36947633.0,19,2.0,3.0,0.6666667,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,2.0,5.0,19465326,Jock,Landale,1.0,18447824,2026-03-18,2025,False,120.0,135.0,7.0,1.0
65,36947634.0,16,2.0,4.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,6.0,6.0,1.0,1.0,1.0,1.0,3.0,5.0,1028028244,Zaccharie,Risacher,1.0,18447824,2026-03-18,2025,False,120.0,135.0,7.0,1.0
66,36947635.0,11,1.0,4.0,0.25,1.0,3.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1603383,Gabe,Vincent,1.0,18447824,2026-03-18,2025,False,120.0,135.0,7.0,1.0
67,36947636.0,02,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,45088184,Keaton,Wallace,1.0,18447824,2026-03-18,2025,False,120.0,135.0,7.0,1.0
68,36947637.0,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028274126,RayJ,Dennis,1.0,18447824,2026-03-18,2025,False,120.0,135.0,7.0,1.0
69,36947638.0,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1057846172,Keshon,Gilbert,1.0,18447824,2026-03-18,2025,False,120.0,135.0,7.0,1.0
70,36947639.0,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38017710,Christian,Koloko,1.0,18447824,2026-03-18,2025,False,120.0,135.0,7.0,1.0
71,36947640.0,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1057279093,Asa,Newell,1.0,18447824,2026-03-18,2025,False,120.0,135.0,7.0,1.0
72,37018287.0,38,7.0,15.0,0.4666667,3.0,8.0,0.375,1.0,2.0,0.5,2.0,3.0,5.0,4.0,0.0,0.0,0.0,4.0,18.0,38017684,Jabari,Smith Jr.,11.0,18447825,2026-03-18,2025,False,116.0,124.0,11.0,14.0
73,37018288.0,38,7.0,11.0,0.6363636,2.0,5.0,0.4,2.0,3.0,0.6666667,0.0,6.0,6.0,4.0,2.0,0.0,4.0,3.0,18.0,140,Kevin,Durant,11.0,18447825,2026-03-18,2025,False,116.0,124.0,11.0,14.0
74,37018289.0,37,10.0,15.0,0.6666667,1.0,2.0,0.5,6.0,6.0,1.0,2.0,2.0,4.0,10.0,1.0,0.0,2.0,2.0,27.0,17896062,Alperen,Sengun,11.0,18447825,2026-03-18,2025,False,116.0,124.0,11.0,14.0
75,37018290.0,32,4.0,13.0,0.3076923,0.0,3.0,0.0,2.0,2.0,1.0,2.0,4.0,6.0,1.0,1.0,1.0,2.0,2.0,10.0,38017695,Tari,Eason,11.0,18447825,2026-03-18,2025,False,116.0,124.0,11.0,14.0
76,37018291.0,42,11.0,19.0,0.5789474,0.0,1.0,0.0,4.0,4.0,1.0,4.0,7.0,11.0,4.0,2.0,0.0,0.0,4.0,26.0,56677825,Amen,Thompson,11.0,18447825,2026-03-18,2025,False,116.0,124.0,11.0,14.0
77,37018292.0,03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,Clint,Capela,11.0,18447825,2026-03-18,2025,False,116.0,124.0,11.0,14.0
78,37018293.0,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028203948,Isaiah,Crawford,11.0,18447825,2026-03-18,2025,False,116.0,124.0,11.0,14.0
79,37018294.0,09,1.0,3.0,0.3333333,1.0,3.0,0.3333333,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,158,Dorian,Finney-Smith,11.0,18447825,2026-03-18,2025,False,116.0,124.0,11.0,14.0
80,37018295.0,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188,Jeff,Green,11.0,18447825,2026-03-18,2025,False,116.0,124.0,11.0,14.0
81,37018296.0,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213,Aaron,Holiday,11.0,18447825,2026-03-18,2025,False,116.0,124.0,11.0,14.0
82,37018297.0,14,1.0,3.0,0.3333333,1.0,2.0,0.5,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,3.0,3.0,356,Josh,Okogie,11.0,18447825,2026-03-18,2025,False,116.0,124.0,11.0,14.0
83,37018298.0,27,4.0,12.0,0.3333333,3.0,8.0,0.375,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,3.0,3.0,11.0,1028028519,Reed,Sheppard,11.0,18447825,2026-03-18,2025,False,116.0,124.0,11.0,14.0
84,37018299.0,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Steven,Adams,11.0,18447825,2026-03-18,2025,False,116.0,124.0,11.0,14.0
85,37018300.0,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38017707,JD,Davison,11.0,18447825,2026-03-18,2025,False,116.0,124.0,11.0,14.0
86,37018301.0,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028047609,Tristen,Newton,11.0,18447825,2026-03-18,2025,False,116.0,124.0,11.0,14.0
87,37018302.0,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3547301,Jae'Sean,Tate,11.0,18447825,2026-03-18,2025,False,116.0,124.0,11.0,14.0
88,37018303.0,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458,Fred,VanVleet,11.0,18447825,2026-03-18,2025,False,116.0,124.0,11.0,14.0
89,37018304.0,34,13.0,14.0,0.9285714,2.0,2.0,1.0,2.0,3.0,0.6666667,1.0,4.0,5.0,2.0,1.0,1.0,2.0,3.0,30.0,237,LeBron,James,14.0,18447825,2026-03-18,2025,False,116.0,124.0,11.0,14.0
90,37018305.0,34,2.0,7.0,0.2857143,1.0,5.0,0.2,0.0,0.0,0.0,0.0,3.0,3.0,4.0,2.0,0.0,1.0,2.0,5.0,420,Marcus,Smart,14.0,18447825,2026-03-18,2025,False,116.0,124.0,11.0,14.0
91,37018306.0,34,8.0,10.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,0.0,3.0,1.0,3.0,16.0,22,Deandre,Ayton,14.0,18447825,2026-03-18,2025,False,116.0,124.0,11.0,14.0
92,37018307.0,38,4.0,9.0,0.4444444,1.0,3.0,0.3333333,5.0,6.0,0.8333333,0.0,3.0,3.0,8.0,0.0,1.0,1.0,3.0,14.0,17553995,Austin,Reaves,14.0,18447825,2026-03-18,2025,False,116.0,124.0,11.0,14.0
93,37018308.0,38,12.0,25.0,0.48,7.0,17.0,0.4117647,9.0,14.0,0.6428571,0.0,9.0,9.0,10.0,1.0,0.0,5.0,3.0,40.0,132,Luka,Doncic,14.0,18447825,2026-03-18,2025,False,116.0,124.0,11.0,14.0
94,37018309.0,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56677838,Kobe,Bufkin,14.0,18447825,2026-03-18,2025,False,116.0,124.0,11.0,14.0
95,37018310.0,20,3.0,4.0,0.75,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,8.0,666609,Rui,Hachimura,14.0,18447825,2026-03-18,2025,False,116.0,124.0,11.0,14.0
96,37018311.0,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.25,0.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,666626,Jaxson,Hayes,14.0,18447825,2026-03-18,2025,False,116.0,124.0,11.0,14.0
97,37018312.0,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028046517,Bronny,James,14.0,18447825,2026-03-18,2025,False,116.0,124.0,11.0,14.0
98,37018313.0,18,2.0,3.0,0.6666667,1.0,2.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,5.0,254,Luke,Kennard,14.0,18447825,2026-03-18,2025,False,116.0,124.0,11.0,14.0
99,37018314.0,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028026974,Dalton,Knecht,14.0,18447825,2026-03-18,2025,False,116.0,124.0,11.0,14.0
100,37018315.0,10,2.0,4.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,2.0,5.0,38017728,Jake,LaRavia,14.0,18447825,2026-03-18,2025,False,116.0,124.0,11.0,14.0
101,37018316.0,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1057386376,Adou,Thiero,14.0,18447825,2026-03-18,2025,False,116.0,124.0,11.0,14.0
102,37018317.0,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457,Jarred,Vanderbilt,14.0,18447825,2026-03-18,2025,False,116.0,124.0,11.0,14.0
